,Unnamed: 0,id,City,Address,lat,lon,Zipcode,average_rate_per_night,bedrooms_count,city,date_of_listing,description,latitude,longitude,title,url
52,55,82,Plano,"6899, Abernathy Street, Plano, Collin County, Texas, 75074, USA",33.067471000000005,-96.66369279999999,75074,$25 ,1,Plano,6/1/2017,this listing is only for females,33.067471000000005,-96.66369279999999,"very nice semi master suite, meadow view",https://www.airbnb.com/rooms/19143553?location=Celina%2C%20TX
53,56,83,Fort Worth,"5525, Eastwedge Drive, Fort Worth, Tarrant County, Texas, 76137, USA",32.88156439,-97.2658547,76137,$50 ,1,Fort Worth,4/1/2017,Nice home with modern decor,32.88156439,-97.2658547,North Fort Worth home,https://www.airbnb.com/rooms/18586605?location=Bedford%2C%20TX
54,57,85,Austin,"6711, Modesto Street, Abercrombie, Austin, Travis County, Texas, 78757, USA",30.34285933,-97.73598704,78757,$135 ,2,Austin,11/1/2016,"If you're looking for a comfortable place in Brentwood with character then you've found it. It's a great launching pad for your Austin adventure located right in the Burnet district a stones throw to quick public transit downtown. Walk to several bars including Lala's (famous Christmas bar), Yard Bar, Pour House, or Aristocrat and several top notch restaurants: Stubb's BBQ, Bufalina Due, Barley Swine, Flyrite, or Lick!",30.34285933,-97.73598704,Austin Private Patio Convenient Downtown - Burnet,https://www.airbnb.com/rooms/16067140?location=Cedar%20Park%2C%20TX
55,58,86,Houston,"1428, Trailwood Village Drive, Houston, Harris County, Texas, 77339, USA",30.03683572,-95.22608777,77339,$35 ,1,Houston,1/1/2016,"Hi! Our house is tucked away at the end of a quiet cul-de-sac and is 20 minute easy drive to Houston Intercontinental Airport. We have easy access to Kingwood's great greenbelts for walking and running. We are a busy family with two kids and three wonderful dogs, but our house is your house when you stay with us! You'll have your own private bedroom (upstairs) and a full bath (downstairs). A second private bedroom with an air mattress is available for larger parties.",30.03683572,-95.22608777,Comfortable Family Home near IAH,https://www.airbnb.com/rooms/14555472?location=Cleveland%2C%20TX
56,59,87,San Antonio,"Camino Haven, The Enclave At Stonehaven, Bexar County, Texas, 78255, USA",29.70627939,-98.63299228,78255,$45 ,1,San Antonio,4/1/2016,"Room for rent, Mountains view, clear space, wonderful neighborhood only 5 minutes from La Cantera area. The bathroom and game room will make you feel like home. Coffee, towels, soap, shampoo provided by host.",29.70627939,-98.63299228,Charming room 5 minutes La Cantera!,https://www.airbnb.com/rooms/14728853?location=Boerne%2C%20TX
57,60,88,Irving,"3809, Flintridge Drive, Irving, Dallas County, Texas, 75038, USA",32.86410161,-96.99892108,75038,$275 ,3,Irving,6/1/2015,"Clean, modern 2-story townhouse in Las Colinas, 3 miles away from the Byron Nelson golf tournament, and 2 miles away from DFW Airport. Our home is perfect for a large group or family. Enjoy the open floorplan and relax on the back patio.",32.86410161,-96.99892108,"Cute 3br in Las Colinas, 3mi from Byron Nelson",https://www.airbnb.com/rooms/18349225?location=Colleyville%2C%20TX
58,61,89,Katy,"23367, Leaf Ridge Drive, Cinco Ranch, Fort Bend County, Texas, 77494, USA",29.75443391,-95.77315946,77494,$89 ,Studio,Katy,2/1/2017,"Room In the Heart of Katy!\nProximity to the Energy Corridor, La Centerra, Katy Mills. ONE ROOM FOR ONE PERSON. POOL. Golf Course. Full Bathroom. Close to I10-99 Park Toll Way\n\nNO PETS, NO SMOKING, NO DRUGS, Valid Driver License Due at Arrival. Thanks!",29.75443391,-95.77315946,Book Now! Room In the Heart of Katy!,https://www.airbnb.com/rooms/17448109?location=Cinco%20Ranch%2C%20TX
59,62,90,New Braunfels,"North Guenther Avenue, New Braunfels, Comal County, Texas, 78130, USA",29.70090884,-98.131561,78130,$200 ,1,New Braunfels,12/1/2012,"Modern luxury meets new-urban charm in Town Creek, where the brand-new TCTX Urban Lodge awaits just minutes from the historic downtown.",29.70090884,-98.131561,the TCTX: lush pool in a secret courtyard (E ste.),https://www.airbnb.com/rooms/15742579?location=Comal%20River%2C%20TX
60,63,91,Buchanan Dam,"98, Trinidad Street, Buchanan Dam, Llano County, Texas, 78609, USA",30.75022481,-98.41572007,78609,$750 ,3,Buchanan Dam,4/1/2017,"Fun in the sun represents family values, great experiences and irreplaceable memories. Experience your private boat ramp and dock, and one of a kind hill country scenery. The refreshing water and secluded location allow you to float or swim without any disturbances.",30.75022481,-98.41572007,Fun in the Sun Lake House,https://www.airbnb.com/rooms/18395173?location=Buchanan%20Dam%2C%20TX
61,64,92,Humble,"9498, Greencape Court, Dyersdale, Harris County, Texas, 77396, USA",29.92953838,-95.25096238,77396,$200 ,4,Humble,11/1/2014,"4 Bedrooms, 1 living room, 1 study room, 3 full bathrooms, 1 half restroom, master bedroom w/ Jacuzzi, upstairs game room, backyard patio w/ table&amp;shade. Located 15 min from Houston. Quiet neighborhood. Close to Walmart, 10 min from mall, movies etc",29.92953838,-95.25096238,2 Story Home by Bush Int'l Airport,https://www.airbnb.com/rooms/4520039?location=Channelview%2C%20TX
62,65,93,Baytown,"1908, North Main Street, Baytown, Harris County, Texas, 77520, USA",29.74584661,-94.96355953,77520,$48 ,1,Baytown,10/1/2013,"Fully furnished Studio Apartment with private entrance (above detached garage). Includes one queen sized bed and a full sized pop-up sofa bed. Fully equipped kitchen(Keurig, pans, cutlery and dishes) 42\",29.74584661,-94.96355953,Home away from home: Studio Apt.,https://www.airbnb.com/rooms/16284048?location=Channelview%2C%20TX
63,66,95,Irving,"1955, Cloverleaf Lane, Irving, Dallas County, Texas, 75061, USA",32.83240526,-96.98926843,75061,$20 ,1,Irving,6/1/2016,"My place is good for couples, solo adventurers, business travelers, families and groups of four. I have two rooms listed. The room comes with refrigerator and TV. We are LGBT friendly, and all cultures and religions are welcome.",32.83240526,-96.98926843,DFW airport cozy room,https://www.airbnb.com/rooms/13880761?location=Coppell%2C%20TX
64,67,96,Bryan,"3669, Forestwood Drive, Saddlewood Apartments, Bryan, Brazos County, Texas, 77801, USA",30.630176300000002,-96.36748443,77801,$40 ,1,Bryan,10/1/2014,My place is close to Texas A&amp;M Vet School. You’ll love my place because of the location. My and my dog are friendly and quiet. My place is great for students and researchers visiting Aggieland.,30.630176300000002,-96.36748443,Cosy room close to Texas A&M Vet School,https://www.airbnb.com/rooms/13561050?location=College%20Station%2C%20TX
65,68,97,Houston,"Lowe's, Plum Creek Terrace Lane, Houston, Harris County, Texas, 77087, USA",29.69799127,-95.29893196,77087,"$1,000 ",2,Houston,2/1/2013,"Our 2/2 townhouse is only a 9-min ride from NRG Stadium, the Medical Center, AND all of the cultural, dining, and nightlife offerings of the museum district, midtown, and downtown. Hobby Airport is a short cab ride away. Perfectly situated in a safe community it offers immediate access to the heart of H-town via 45 freeway and the 610 loop. \n\nEnjoy access to safe parking, high speed, secure WiFi, Premium Cable, W&amp;D, and separate climate control for each individual floor.",29.69799127,-95.29893196,Perfect Townhome for Super Bowl LI & Beyond,https://www.airbnb.com/rooms/16892588?location=Channelview%2C%20TX
66,69,98,Eustace,"5798, County Road 1423, Henderson County, Texas, 75124, USA",32.22713635,-95.99408655,75124,$345 ,4,Eustace,7/1/2016,"This exceptional 4-bedroom, 3-bathroom house will provide the ultimate lakefront getaway for your next Texas vacation. With room for 12 guests, immense home comforts, and a terrific location on Cedar Creek Lake, this outstanding home has it all!",32.22713635,-95.99408655,'Open Water Retreat' - 4BR Eustace Lakefront Home,https://www.airbnb.com/rooms/14595212?location=Cedar%20Creek%20Reservoir%2C%20TX
67,70,99,Conroe,"426, Oak Stream Drive, Conroe, Montgomery County, Texas, 77304, USA",30.28228127,-95.48712678,77304,$650 ,4,Conroe,1/1/2017,"Rent this beautiful home built in 2015! It's in the new section of the subdivision. The house has 4 bedrooms and 2 baths. It is a one and a half story home with 2300 sq ft in total. The house is on a corner lot located in Conroe, TX, about 10 minutes drive to The Woodlands or Lake Conroe. Please let me know if you are interested. Thanks for looking!",30.28228127,-95.48712678,Rent a Home! Built 2015! Corner lot!,https://www.airbnb.com/rooms/16655071?location=Cleveland%2C%20TX
68,71,100,Colleyville,"5699, Texas Trail, Colleyville, Tarrant County, Texas, 76034, USA",32.89039189,-97.18186807,76034,$75 ,1,Colleyville,11/1/2015,"Lovely guest suite with all the amenities of home! Queen sleep number bed, 50\",32.89039189,-97.18186807,Charming Suburban Escape,https://www.airbnb.com/rooms/17873586?location=Colleyville%2C%20TX
69,72,101,Mabank,"Sunray Street, Henderson County, Texas, 75156, USA",32.25334064,-96.08078979999999,75156,$99 ,1,Mabank,10/1/2016,"Room at the Lake, whether your just traveling through and need a room for your stay or looking for a weekend get-a-way at the Lake. Just a short Stroll through the Countryside at Cedar Creek Lake.",32.25334064,-96.08078979999999,Room at the Lake,https://www.airbnb.com/rooms/15370783?location=Cedar%20Creek%20Reservoir%2C%20TX
70,73,102,Cibolo,"Schertz, Guadalupe County, Texas, 78108, USA",29.62122809,-98.22315851,78108,$100 ,3,Cibolo,3/1/2017,"My place is good for couples, solo adventurers, business travelers, families (with kids), big groups, and furry friends (pets).",29.62122809,-98.22315851,Home away from home.,https://www.airbnb.com/rooms/17573982?location=Cibolo%2C%20TX
71,74,103,New Braunfels,"176, Lakeview Boulevard, Landa Park Highlands, New Braunfels, Comal County, Texas, 78130, USA",29.716015999999996,-98.13737076,78130,$375 ,5,New Braunfels,4/1/2015,"Our house is in a well established neighborhood with Many trees and wide streets. Deer can be seen every day and often in our yard. We are close to the park, river and Schlitterbahn. You’ll love our place because of the open and family friendly space. Our place is good for couples, solo adventurers, and families (with kids).",29.716015999999996,-98.13737076,On the Hill,https://www.airbnb.com/rooms/13248453?location=Cibolo%2C%20TX
72,75,107,Allen,"1518, Pine Bluff Drive, Allen, Collin County, Texas, 75002, USA",33.09131167,-96.6306321,75002,$195 ,2,Allen,3/1/2014,"After a stressful day of activities, you can come home to swim in the private secluded pool or soak in the hot tub! Multiple outdoor seating areas allow you to relax and unwind in the sun or under the stars. Large lighted covered porch has ceiling fans for your comfort. Board/card/dice games are also available. Located near I-75 but Hwy 121 is about 10 min away, and I-635 in Dallas is about 20 min from me. We are located in a quiet neighborhood with tons of activities/restaurants close by.",33.09131167,-96.6306321,"Quiet 5 bed, 1 bath home w/pool and hot tub.",https://www.airbnb.com/rooms/13504229?location=Celina%2C%20TX
73,76,108,Pipe Creek,"175, Mountain View Lane, Bandera County, Texas, 78063, USA",29.72770471,-98.86898766,78063,$345 ,3,Pipe Creek,7/1/2015,"Creek View Quarters is close to Boerne, Fiesta Texas, Sea World, San Antonio and Bandera. You’ll love it because it is located in a beautiful part of the Texas Hill Country with wonderful the river access. Great for couples, solo adventurers, business travelers, and families (with kids).",29.72770471,-98.86898766,Rockin B Ranch Creek View Quarters,https://www.airbnb.com/rooms/13801395?location=Center%20Point%2C%20TX
74,77,109,Houston,"8620, Findlay Street, Houston, Harris County, Texas, 77017, USA",29.69300158,-95.26477971,77017,$63 ,Studio,Houston,3/1/2015,"Sweet deal! Small, beautifully decorated efficency apt. above our detached garage on 1 acre landscaped lot. Completely private! Very quiet. Wifi, Roko tv. Queen bed, Rain Shower/bathtub. \n12 min-hobby airpot\n13 min- downtown\n20 min- galleria mall\n7 Miles to SUPER BOWL NRG STADIUM!",29.69300158,-95.26477971,Sweet Retreat!,https://www.airbnb.com/rooms/5728100?location=Channelview%2C%20TX
75,78,110,College Station,"1503, Pine Ridge Drive, College Station, Brazos County, Texas, 77840, USA",30.60723597,-96.31728311,77840,$109 ,2,College Station,9/1/2016,"Newly renovated apartment! Stay in a comfortable fully furnished 2 bedroom 1 bath perfectly located for your next visit to Aggieland! Our apartment interiors have just been completely renovated top to bottom - hardwood floors, great new kitchen with granite counters, stainless steel appliances and a beautiful spa-like bathroom. \n\n\nEach bedroom features a queen size bed and crisp clean high thread-count linens. Fluffy all-cotton towels are also provided.",30.60723597,-96.31728311,Less than 1 mile to A&M - 2 Bedroom 1 Bath Apt!,https://www.airbnb.com/rooms/15773962?location=Caldwell%2C%20TX
76,79,111,Houston,"2301, Congress Street, Houston, Harris County, Texas, 77003, USA",29.75561922,-95.34945333,77003,$60 ,1,Houston,8/1/2015,"The private room available is in a townhome in EaDo and is within walking distance to the new rail and bike trail for easy access to downtown, medical center, Rice University, and Midtown. Rooftop deck and gated community with public parking avail.",29.75561922,-95.34945333,"Private BR(1), Modern Townhome, in DownTown",https://www.airbnb.com/rooms/8131008?location=Baytown%2C%20TX
77,80,112,Austin,"Velasquez Sports Complex, Lady Bird Lake Hike and Bike Trail, Lakeshore, Austin, Travis County, Texas, 78741, USA",30.24962237,-97.72215443,78741,$199 ,1,Austin,6/1/2014,"Enjoy our newly built, spacious modern back home right on the hike and bike trail! It quiet and peaceful yet less than a mile from Rainey Street nightlife and downtown Austin. You will have our garden home to yourself with hosts on property. Family-friendly, peaceful abode.",30.24962237,-97.72215443,Serene and Modern Urban Paradise,https://www.airbnb.com/rooms/3386939?location=Colorado%20River%2C%20TX
78,81,113,Katy,"2309, Horned Owl Drive, Hawks Landing, Fort Bend County, Texas, 77494, USA",29.74270525,-95.82376819,77494,$30 ,1,Katy,11/1/2015,A great couch to sleep on,29.74270525,-95.82376819,Comfortable couch in Katy,https://www.airbnb.com/rooms/16783935?location=Cinco%20Ranch%2C%20TX
79,82,115,Dallas,"2008, Greenville Avenue, Lower Greenville, Dallas, Dallas County, Texas, 75206, USA",32.81433689,-96.76974606,75206,$70 ,1,Dallas,6/1/2016,"This Safari themed master bedroom and bath is located in a gated community in the Lowest Greenville area of Dallas. The first floor room can accommodate up to 3 people with a desk, Internet, full length mirror, tons of natural light, closet, private toilet, dual basins, jetted tub and large shower. Within a minute of leaving my door, you will be in a neighborhood that is alive with people attending superb restaurants, bars, the Trader Joe's grocery store, and speciality food shops.",32.81433689,-96.76974606,Private Master Bedroom on trendy Lowest Greenville,https://www.airbnb.com/rooms/13379582?location=Balch%20Springs%2C%20TX
80,83,116,Haltom City,"Fossil Ridge Drive, Haltom City, Tarrant County, Texas, 76136, USA",32.85314505,-97.27746618,76136,$36 ,1,Haltom City,4/1/2016,"This room was intentionally designed for relaxing and taking away all your cares. The soft tranquil color of the walls make you feel at peace and calms the soul. Soft white pillows and simple elegant décor makes the room transport you to pure bliss and tranquility. The room comes complete with a queen size bed, nightstand, and walk in closet.",32.85314505,-97.27746618,Tummie's Serenity Room,https://www.airbnb.com/rooms/13941501?location=Bedford%2C%20TX
